cfa7e5524c99aac7db9399503a7e846a	2	0	3	0	2	6	0	0	0	0	0	0	0	0	0
fde5fbd4507f68a2eabc92fb449d9965	0	8	0	0	0	0	8	7	5	6	1	0	1	0	0
abaecd8b82d14efc7ccc4dcb7f864cba	5	0	2	4	0	0	10	4	12	6	3	2	1	0	0
2c46a6bd519e153e57e33cbee296bb41	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3
e4486fa2f00016fa6078468bfe73bb89	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0
89dfaf0aa4a8af8e27a826ba8dd97044	0	0	0	0	2	0	0	19	24	0	0	0	3	1	0
b7806c4f83108800a9c32dc83c148d95	113	121	68	154	85	62	154	41	52	134	153	62	64	48	65
58b2cf308363fb35b932620518786116	0	0	0	0	1	0	0	1	4	2	2	0	0	0	0
4c31c3e198534eab45b6d92b61f75b10	24	18	18	27	20	0	0	13	22	21	18	16	8	0	0
be9dcf562f0ab066c0b252d527a42d19	106	108	124	193	99	59	101	69	123	84	57	13	9	26	15
8bc8eb4392eecf9f922bfb55df2c4144	6	0	4	0	4	0	0	3	5	10	3	0	0	0	0
a039c1ac15b3f4bc5cf1db8a5f1cc0fd	39	42	43	58	32	32	29	26	63	46	35	29	10	10	0
387fd7acb95a1f0053edacb08ca9384d	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0
27201d8b9c2a23edc5ee1b093c39fe46	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0
c7553191e309cfc2e28aea2507e7afdf	32	45	37	43	16	21	17	27	81	68	40	47	42	62	48
ac9e79a82beb3b70c0c7193fff0a8524	4	0	3	27	21	11	16	4	0	0	6	0	6	10	5
6de274487e1c875df3c574ec3fcd05d0	0	0	0	0	9	0	0	0	0	0	3	11	2	0	0
01bc6f144e0f577c7a5364ebafdb3509	51	141	58	89	103	140	167	99	153	105	115	68	69	76	104
b6e342d9f4e409f24eea3859aa76e82a	0	7	1	0	3	0	0	0	0	1	1	9	1	3	15
ef48b24d461ead26b22d8e442656ccc0	0	0	0	0	2	0	0	3	5	4	2	0	1	0	0
61786e38b934cbe33d5850a578a7ee22	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0
4e4ca97fadb8b8e92470ccce2ff91460	2	0	0	0	1	0	0	1	3	1	2	0	0	0	0
f847d5bbe9c5a3555db3988cfa1b838f	4	8	2	0	4	0	4	5	5	2	0	0	2	0	0
8aa84c2bb23089b38845d45b2f4742a7	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0
6a00993959cfffcd3e54203b0cb659a2	12	0	1	0	1	0	0	0	0	18	4	0	2	0	0
0a052939cf0cfd20acc22c826676e32c	0	0	6	4	15	10	0	0	0	0	4	0	8	0	0
df20ccfbfc0741ee313d9e9433dbac01	0	0	0	0	0	0	0	0	0	2	0	0	7	10	12
1f4fb4bfdca6c9d13106ed533362a62e	5	0	0	0	3	16	142	81	167	5	3	0	4	0	0
f3c13bc899928e8043766ca73a046487	0	0	0	0	0	0	0	12	30	1	1	0	0	0	0
aa9c5ae2ec6da55f30edd92e3de37eff	0	0	0	0	0	0	0	16	31	2	0	0	0	0	0
2e8ba4a2f665cc3ad88530fc739b1f9c	0	0	0	0	0	0	0	0	0	0	6	0	4	17	11
8b05c693d167b0c68f1316963744f122	1	0	3	0	0	0	0	1	2	1	0	0	0	0	0
659d1fe872c9b31a9e0b81eef5ca6218	10	16	15	10	17	21	8	6	2	2	6	0	9	10	12
d693c275c376753e40770f95ba69a9f9	1	0	1	0	0	0	0	1	2	2	17	16	13	0	0
7d537f12eaa3231c2c2b58b74901051c	10	5	8	11	1	0	0	0	0	1	0	0	0	0	4
94c501c5d59dddbd80effa77dbceebe0	0	0	0	0	0	0	0	0	0	1	1	4	2	2	2
868a2dd217365ddd6d6ab64d48aeed4a	1	4	5	2	1	0	0	0	0	0	2	0	1	0	0
1449d53a8ab97ad249f2332b5bd012b9	3	2	0	0	2	3	0	0	0	3	1	0	0	0	0
0d1f62d4f2f7227766a17f0340567129	3	0	8	12	5	0	5	5	9	20	15	8	7	8	15
b757c414a3bc227758c09624ca177986	6	28	13	0	6	11	0	2	7	2	0	0	0	0	0
113b0d8ebf97fc5aba85fa06ecfdbb1a	4	0	3	0	2	0	0	2	1	3	1	0	0	0	0
0a25bdc3567a1af9c215a6efaf816439	0	0	0	0	2	0	0	0	5	3	4	0	0	0	0
b0c74390aa5ac540757eb2256575019e	0	0	0	0	0	0	0	1	3	6	2	4	2	0	0
